Provincia,Localidad,Poblacion,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,SATELITAL,WIRELESS,TELEFONIAFIJA,3G,4G,Latitud,Longitud
LA PAMPA,Toay,11626,SI,SI,NO,SI,SI,SI,SI,SI,SI,-36.6751577652887,-64.3803253806581
LA PAMPA,Arata,1026,NO,NO,NO,SI,SI,SI,SI,SI,SI,-35.6381231858073,-64.3574125644643
LA PAMPA,Metileo,483,NO,NO,NO,NO,SI,SI,SI,SI,SI,-35.7732438729278,-63.9428308886673
LA PAMPA,Trenel,3387,SI,SI,NO,NO,SI,SI,SI,SI,SI,-35.6941743318846,-64.1358999676104
LA PAMPA,Ataliva Roca,707,NO,NO,NO,SI,SI,SI,SI,SI,SI,-37.0323315728651,-64.2865724433513
LA PAMPA,Chacharramendi,226,NO,NO,NO,NO,SI,SI,SI,NO,SI,-37.3318147762102,-65.650772794634
LA PAMPA,Colonia Santa María,289,NO,NO,SI,SI,NO,SI,SI,NO,NO,-37.4952435783299,-64.2248805481774
LA PAMPA,General Acha,12184,SI,SI,NO,SI,SI,SI,SI,SI,SI,-37.373672668717,-64.6038964711256
LA PAMPA,Quehué,422,NO,NO,NO,SI,SI,SI,SI,NO,NO,-37.1212005028742,-64.5133661628312
LA PAMPA,Unanué,69,NO,NO,NO,SI,NO,SI,NO,NO,NO,-37.5439767222425,-64.3525554864311
LA RIOJA,Santa Vera Cruz,123,NO,NO,NO,NO,NO,SI,NO,NO,NO,-28.683504219205,-66.9654939868506
MISIONES,Puerto Piray,7430,SI,NO,NO,NO,SI,NO,SI,SI,SI,-26.467494823767,-54.7136760762691
MISIONES,Taruma,810,NO,NO,NO,NO,SI,NO,NO,NO,NO,-26.7282097915611,-54.7278209571683
MISIONES,Villa Parodi,204,NO,NO,NO,NO,NO,NO,NO,NO,NO,-26.4980184491189,-54.6804147225647
MISIONES,Alberdi,759,NO,NO,NO,SI,NO,SI,SI,SI,SI,-27.3569655848168,-55.2326585711531
MISIONES,Barrio Escuela 461,411,NO,NO,NO,NO,NO,NO,NO,NO,NO,-27.616902888101,-55.0424750470795
MISIONES,Barrio Escuela 633,719,NO,NO,NO,NO,NO,NO,NO,SI,SI,-27.4689933468661,-55.0771065017179
MISIONES,Campo Ramón,1235,NO,SI,NO,SI,SI,NO,SI,NO,SI,-27.4522700869441,-55.0237352385306
MISIONES,Campo Viera,7099,NO,NO,NO,SI,NO,NO,SI,NO,SI,-27.3310558767329,-55.0528548158544
MISIONES,El Salto,207,NO,NO,NO,NO,NO,NO,NO,NO,SI,-27.4917334406127,-55.1989608083667
MISIONES,General Alvear,130,NO,NO,NO,SI,NO,NO,NO,NO,SI,-27.4228667193793,-55.1702709710527
MISIONES,Guaraní,2824,SI,NO,NO,SI,NO,NO,SI,SI,SI,-27.5203317456103,-55.161363476829
MISIONES,Los Helechos,344,NO,NO,NO,SI,NO,NO,NO,NO,SI,-27.5531853202103,-55.0778227687919
MISIONES,Oberá,63960,SI,SI,NO,SI,SI,NO,SI,SI,SI,-27.4816559378759,-55.1251546931471
MISIONES,Panambí,700,NO,NO,NO,SI,NO,NO,SI,NO,NO,-27.7185151219435,-54.9183708210206
MISIONES,Panambi Kilómetro 15,163,NO,NO,NO,NO,NO,NO,NO,NO,SI,-27.7043305063396,-54.9664319816326
MISIONES,Panambí Kilómetro 8,1422,NO,NO,NO,SI,NO,NO,NO,NO,SI,-27.6631606292713,-54.9846517202885
MISIONES,San Martín,815,NO,NO,NO,SI,NO,NO,SI,NO,SI,-27.4618128955547,-55.2783440740601
MISIONES,Villa Bonita,1664,NO,SI,NO,SI,NO,NO,SI,NO,SI,-27.479699295829,-54.9639234038824
MISIONES,Barrio Tungoil,199,NO,NO,NO,NO,NO,NO,NO,NO,NO,-27.1077568549388,-55.3881151371992
MISIONES,Colonia Polana,109,NO,NO,NO,NO,NO,SI,NO,NO,SI,-26.9810475025624,-55.3170685541177
MISIONES,Corpus,2475,NO,NO,NO,NO,NO,SI,SI,NO,SI,-27.1278038790718,-55.5094179289212
MISIONES,Domingo Savio,307,NO,NO,NO,NO,NO,NO,NO,NO,NO,-27.3546875776242,-55.3368344966029
MISIONES,General Urquiza,372,NO,NO,NO,NO,NO,SI,NO,NO,NO,-27.0988816811273,-55.3678169761144
MISIONES,Gobernador Roca,3007,SI,NO,NO,NO,SI,SI,SI,SI,SI,-27.1910170928285,-55.4682802860195
MISIONES,Helvecia,273,NO,NO,NO,NO,NO,SI,NO,NO,NO,-27.110525539393,-55.3438282986148
MISIONES,Hipólito Yrigoyen,1271,NO,NO,NO,NO,NO,SI,NO,NO,SI,-27.0900613258757,-55.2870716950334
MISIONES,Jardín América,22762,SI,NO,NO,SI,NO,SI,SI,SI,SI,-27.0410707861025,-55.2320858824009
MISIONES,Oasis,821,NO,NO,NO,NO,NO,SI,NO,NO,SI,-26.9708359693882,-55.2491782114283
MISIONES,Roca Chica,667,NO,NO,NO,NO,NO,SI,NO,NO,NO,-27.2143687134287,-55.4202789802254
MISIONES,San Ignacio,7772,SI,NO,NO,NO,SI,SI,SI,SI,SI,-27.2573496537482,-55.5397360869442
MISIONES,Santo Pipó,3109,SI,NO,NO,NO,NO,SI,SI,NO,SI,-27.1418557045843,-55.4074695445505
MISIONES,Florentino Ameghino,110,NO,NO,NO,NO,NO,NO,NO,NO,NO,-27.6349575540286,-55.0877551421696
MISIONES,Itacaruaré,1108,NO,SI,NO,NO,NO,NO,SI,SI,SI,-27.8655824463799,-55.2638525290793
MISIONES,Mojón Grande,630,NO,NO,NO,NO,NO,NO,SI,NO,SI,-27.7077678291474,-55.1582021663854
RIO NEGRO,Barrio El Labrador,263,NO,NO,NO,SI,NO,SI,NO,NO,NO,-38.6719231721601,-68.2343296924898
RIO NEGRO,Barrio El Maruchito,51,NO,NO,NO,NO,NO,NO,NO,NO,NO,-38.9965483470472,-67.7600066651023
RIO NEGRO,Barrio El Petróleo,84,NO,NO,NO,NO,NO,SI,NO,NO,NO,-39.0639270176593,-67.5120162799717
RIO NEGRO,Barrio El Treinta,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-38.8937119363148,-67.971068167392
RIO NEGRO,Barrio Emergente,44,NO,NO,NO,NO,NO,NO,NO,SI,NO,-39.001652251504,-67.8506842254546
RIO NEGRO,Barrio Fátima,136,NO,NO,NO,NO,NO,SI,NO,NO,NO,-39.05317,-67.47297
RIO NEGRO,Barrio Frontera,69,NO,NO,NO,NO,NO,SI,NO,NO,NO,-39.071916321907,-67.7129100460388
RIO NEGRO,Barrio Goretti,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-38.9655980210737,-67.9509550220406
RIO NEGRO,Barrio Guerrico,52,SI,NO,SI,NO,NO,SI,SI,SI,NO,-39.0416838101557,-67.7340081423714
RIO NEGRO,Barrio Isla 10,312,NO,NO,NO,NO,NO,SI,NO,NO,NO,-38.9966443708843,-67.9181463726224
RIO NEGRO,Barrio La Barda,71,NO,NO,NO,NO,NO,SI,NO,NO,NO,-39.0494648024568,-67.217793659392
RIO NEGRO,Barrio La Costa,94,NO,NO,NO,NO,NO,NO,NO,NO,NO,-39.0753070627553,-67.5392261916358
RIO NEGRO,Barrio La Costa,94,NO,NO,NO,NO,NO,SI,NO,NO,NO,-39.0753070627553,-67.5392261916358
RIO NEGRO,Barrio La Defensa,209,NO,NO,NO,NO,NO,SI,NO,NO,NO,-39.0331815789057,-67.3862477660724
RIO NEGRO,Barrio La Herradura,49,NO,NO,NO,NO,NO,NO,NO,NO,NO,-39.0370774236916,-67.7820594526764
RIO NEGRO,Barrio La Lor,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-38.940397,-68.0307899442508
RIO NEGRO,Barrio La Ribera - Barrio APYCAR,470,NO,NO,NO,NO,NO,SI,NO,SI,SI,-39.0772588097086,-67.5794991279564
RIO NEGRO,Barrio Las Angustias,653,NO,NO,NO,NO,NO,NO,NO,SI,SI,-39.0298112121202,-67.5009911848666
RIO NEGRO,Barrio Luisillo,52,NO,NO,NO,NO,NO,SI,NO,NO,NO,-39.0514047890722,-67.3468986066245
RIO NEGRO,Barrio Mar del Plata,35,NO,NO,NO,NO,NO,SI,NO,NO,NO,-39.0827873095255,-67.6523985545637
RIO NEGRO,Barrio María Elvira,162,NO,NO,NO,NO,NO,NO,NO,SI,SI,-38.9901442627179,-67.9613095600255
RIO NEGRO,Barrio Moño Azul,39,NO,NO,NO,NO,NO,SI,NO,NO,NO,-39.1306874014844,-66.8941649716278
RIO NEGRO,Barrio Mosconi,564,NO,NO,SI,NO,NO,SI,SI,SI,SI,-39.0907183953718,-67.5898603467619
RIO NEGRO,Barrio Norte (municipio de Cinco Saltos),0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-38.8680463297555,-68.0191261381801
RIO NEGRO,Barrio Norte (municipio de Cipolletti),34,NO,NO,NO,NO,NO,SI,NO,NO,NO,-38.8689463297555,-68.0191261381801
RIO NEGRO,Barrio Pinar,38,NO,NO,NO,NO,NO,SI,NO,NO,NO,-37.6748275939008,-67.8736521306821
RIO NEGRO,Barrio Pino Azul,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-39.055737401237,-67.5935301061017
RIO NEGRO,Barrio Porvenir,39,NO,NO,NO,NO,NO,SI,NO,NO,NO,-39.0430283937958,-67.4642040039168
RIO NEGRO,Barrio Presidente Perón,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-38.7961848310008,-68.0734334344623
RIO NEGRO,Barrio Puente 83,2512,NO,NO,NO,NO,NO,SI,NO,NO,NO,-38.9655980210737,-67.9509550220406
RIO NEGRO,Barrio Puente De Madera,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-38.9589646944033,-67.9492414342193
RIO NEGRO,Barrio Santa Lucia,163,NO,NO,NO,NO,NO,SI,NO,NO,NO,-39.0282517975929,-67.2984549123711
RIO NEGRO,Barrio Santa Rita,258,NO,NO,NO,NO,NO,SI,NO,NO,NO,-39.1260785745275,-67.1035165050666
RIO NEGRO,Barrio Tres Luces,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-38.9386794797604,-67.9440033559728
RIO NEGRO,Barrio Unión,106,NO,NO,NO,NO,NO,SI,NO,NO,NO,-38.979186876102,-67.941976373184
RIO NEGRO,Catriel,17584,NO,NO,NO,SI,SI,SI,NO,SI,SI,-37.8815288625891,-67.7945569701758
RIO NEGRO,Cervantes,3252,NO,SI,NO,NO,SI,SI,SI,NO,SI,-39.0515785846632,-67.3930560378066
RIO NEGRO,Chichinales,3057,NO,NO,NO,SI,SI,SI,SI,SI,SI,-39.1148814347412,-66.9425150029993
RIO NEGRO,Cinco Saltos,22790,SI,NO,SI,SI,SI,SI,SI,SI,SI,-38.8275620197177,-68.0660962055201
RIO NEGRO,Cipolletti,77713,SI,SI,SI,SI,SI,SI,NO,SI,SI,-38.9388659,-67.9976147
RIO NEGRO,Contralmirante Cordero,1000,NO,NO,NO,NO,SI,SI,SI,NO,SI,-38.7570062611988,-68.0994972104866
RIO NEGRO,Ferri,1385,NO,NO,NO,NO,NO,SI,NO,SI,SI,-38.8871754648156,-68.0068433988189
TUCUMAN,Delfín Gallo,8828,NO,NO,NO,NO,NO,SI,SI,NO,NO,-26.8541670602329,-65.0915199952372
LA RIOJA,Vichigasta,3016,SI,NO,NO,SI,NO,SI,SI,SI,SI,-29.4885973737241,-67.50228520978
LA RIOJA,Aicuña,219,NO,NO,NO,NO,NO,SI,NO,NO,NO,-29.4772470519152,-67.7729134098149
LA RIOJA,Guandacol,2525,SI,SI,NO,SI,SI,NO,SI,NO,SI,-29.509859321691,-68.5522045398452
LA RIOJA,Los Palacios,512,NO,NO,NO,NO,NO,SI,NO,NO,SI,-29.3713119289112,-68.2271328398885
LA RIOJA,Pagancillo,861,NO,NO,NO,SI,NO,SI,NO,NO,SI,-29.5412536132819,-68.0970404734465
LA RIOJA,Santa Clara,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-29.361377257847,-68.6264098036917
LA RIOJA,Villa Unión,4931,NO,SI,NO,SI,SI,SI,SI,NO,SI,-29.3227046223336,-68.2230741292594
LA RIOJA,Alto Carrizal,200,NO,NO,NO,NO,NO,NO,NO,NO,NO,-28.8736691237645,-67.5689979264386
LA RIOJA,Angulos,127,NO,NO,NO,NO,NO,SI,NO,NO,NO,-28.6595753462725,-67.6529605556859
LA RIOJA,Antinaco,102,NO,NO,NO,NO,NO,NO,NO,NO,NO,-28.8250781693493,-67.3233196534937
LA RIOJA,Bajo Carrizal,150,NO,NO,NO,NO,NO,NO,NO,NO,NO,-28.8911007689177,-67.5667461563502
LA RIOJA,Campanas,892,NO,NO,NO,SI,NO,SI,SI,NO,SI,-28.5560208289878,-67.6264406513676
LA RIOJA,Chañarmuyo,268,NO,NO,NO,NO,NO,SI,NO,NO,NO,-28.6123449106977,-67.5874723425836
LA RIOJA,Famatina,2466,SI,SI,NO,SI,SI,SI,SI,SI,SI,-28.9291000348798,-67.5207596756722
LA RIOJA,La Cuadra,122,NO,NO,NO,NO,NO,SI,NO,NO,NO,-28.4724817643376,-67.6918652569621
LA RIOJA,Pituil,849,NO,NO,NO,NO,NO,SI,SI,NO,SI,-28.5815077306519,-67.4508379497995
LA RIOJA,Plaza Vieja,250,NO,NO,NO,NO,NO,NO,NO,NO,NO,-28.9731598381662,-67.5201315513043
LA RIOJA,Santa Cruz,221,NO,NO,NO,NO,NO,SI,NO,NO,NO,-28.4907371198,-67.6899252647169
LA RIOJA,Santo Domingo,93,NO,NO,NO,NO,NO,NO,NO,NO,NO,-28.5600668428725,-67.6855704208219
LA RIOJA,Chamical,12919,SI,SI,NO,SI,SI,SI,SI,SI,SI,-30.3772951613356,-66.3240368838483
LA RIOJA,Polco,80,NO,NO,NO,NO,NO,NO,NO,NO,NO,-30.4293153810224,-66.3586422456665
LA RIOJA,Anguinan,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-29.2060142258143,-67.4589845307511
LA RIOJA,Chilecito,33724,SI,SI,NO,SI,NO,SI,SI,SI,SI,-29.1634978575196,-67.5074284990176
LA RIOJA,Colonia Anguinán,225,NO,SI,NO,SI,NO,SI,SI,NO,NO,-29.2540980171571,-67.426136513409
LA RIOJA,Colonia Catinzaco,33,NO,NO,NO,NO,NO,NO,NO,NO,NO,-29.6731660020358,-67.3823669132229
LA RIOJA,Colonia Malligasta,482,NO,NO,NO,NO,NO,NO,NO,NO,NO,-29.2029666175252,-67.4003467202303
LA RIOJA,Colonia Vichigasta,272,NO,NO,NO,NO,SI,NO,NO,NO,NO,-29.4490716382323,-67.4914198732182
LA RIOJA,Guanchín,284,NO,NO,NO,NO,NO,SI,NO,NO,NO,-29.1927256872976,-67.6392754274079
LA RIOJA,La Puntilla,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-29.1484698105368,-67.4191244361359
LA RIOJA,Los Sarmientos,0,NO,NO,NO,NO,NO,NO,NO,NO,SI,-29.1517467165263,-67.4826010369502
LA RIOJA,Malligasta,1668,NO,NO,NO,NO,NO,SI,SI,NO,NO,-29.1772024890585,-67.4408316312776
LA RIOJA,Miranda,171,NO,NO,NO,NO,NO,NO,NO,NO,NO,-29.3410380679447,-67.6618699588305
LA RIOJA,Nonogasta,6937,SI,SI,NO,SI,SI,SI,SI,SI,SI,-29.3040959439682,-67.5072784622018
LA RIOJA,San Miguel,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-29.184674818415,-67.4780826682806
LA RIOJA,San Nicolás,153,NO,NO,NO,NO,NO,SI,NO,NO,NO,-29.1217634888802,-67.475895961327
LA RIOJA,Santa Florentina,129,NO,NO,NO,NO,NO,SI,NO,NO,NO,-29.1330615805931,-67.5576081781931
LA RIOJA,Sañogasta,1805,NO,NO,NO,NO,NO,SI,SI,SI,SI,-29.3203738957214,-67.6277959527272
LA RIOJA,Tilimuqui,279,NO,NO,NO,NO,NO,SI,NO,NO,NO,-29.1494438672162,-67.4296645756575
ENTRE RIOS,Ubajay,3234,SI,NO,NO,SI,NO,SI,SI,SI,SI,-31.7925728023428,-58.3158517356
ENTRE RIOS,Villa Elisa,10266,SI,NO,NO,SI,NO,SI,SI,SI,SI,-32.1606202225925,-58.4037483450693
ENTRE RIOS,Benito Legeren,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-31.4288786267036,-58.0768061386463
ENTRE RIOS,Calabacilla,879,NO,NO,NO,NO,NO,SI,NO,SI,SI,-31.507626297952,-58.1334346597166
ENTRE RIOS,Clodomiro Ledesma,124,NO,NO,NO,NO,NO,SI,NO,NO,SI,-31.5794028169306,-58.1813678170213
ENTRE RIOS,Colonia Ayuí,1724,NO,NO,NO,NO,NO,SI,SI,SI,SI,-31.2050901632153,-58.0338899223591
ENTRE RIOS,Colonia General Roca,640,NO,NO,NO,NO,NO,NO,NO,NO,NO,-31.3244065210985,-58.1214096714805
ENTRE RIOS,Colonia Yeruá,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-31.4408896802806,-58.1194803676389
ENTRE RIOS,Concordia,149450,SI,SI,NO,SI,SI,SI,SI,SI,SI,-31.3687044068789,-58.0450288431718
ENTRE RIOS,El Redomón,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-31.0958808459898,-58.290063733468
ENTRE RIOS,Estación Yeruá,316,NO,NO,NO,NO,NO,SI,SI,NO,SI,-31.469433434517,-58.2636681024626
ENTRE RIOS,Estación Yuquerí,190,NO,NO,NO,NO,NO,SI,NO,NO,NO,-31.3963812386954,-58.1611535438718
ENTRE RIOS,Estancia Grande,578,NO,NO,NO,NO,NO,SI,NO,NO,SI,-31.4400282680775,-58.1246631255854
ENTRE RIOS,La Criolla,1543,NO,NO,NO,NO,NO,SI,SI,SI,SI,-31.2693712880357,-58.1060425422369
ENTRE RIOS,Las Tejas,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-31.4119399624827,-58.0740082494429
ENTRE RIOS,Los Charrúas,3306,NO,NO,NO,NO,NO,SI,SI,SI,SI,-31.1707840748941,-58.1873842951633
CABA,ALMAGRO,131699,SI,SI,SI,SI,SI,SI,SI,SI,SI,-34.6092276891202,-58.4217452253939
CORDOBA,Villa Ciudad Parque Los Reartes (1a. Sección),506,NO,NO,NO,NO,NO,SI,SI,NO,NO,-31.9091576117526,-64.5456887371347
CORDOBA,Villa Ciudad Parque Los Reartes (3a. Sección),0,NO,NO,NO,NO,NO,SI,NO,NO,NO,-31.9091576,-64.54568873
CORDOBA,Villa del Dique,3236,SI,NO,NO,SI,NO,SI,NO,SI,SI,-32.1696837164743,-64.4567952849232
CORDOBA,Villa El Tala,4,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.2542673612565,-64.5850039184628
CORDOBA,Villa General Belgrano,7795,NO,SI,NO,NO,SI,SI,SI,SI,SI,-31.9808236449718,-64.5606191505919
CORDOBA,Villa La Rivera,6,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.2667329359208,-64.5204928765463
CORDOBA,Villa Quillinzo,54,NO,NO,NO,NO,NO,SI,NO,NO,NO,-32.2384365356542,-64.5210498971139
CABA,NUEVA POMPEYA,42695,SI,SI,SI,SI,SI,SI,SI,SI,SI,-34.6505501963997,-58.4188550090093
CORDOBA,Las Mojarras,60,NO,NO,NO,NO,NO,NO,NO,SI,SI,-32.3029687109385,-63.2328555816575
CORDOBA,Luca,563,NO,NO,NO,NO,NO,NO,SI,NO,SI,-32.5401979602741,-63.4762536378135
CORDOBA,Pasco,1178,NO,NO,NO,SI,NO,NO,SI,NO,SI,-32.7470044961114,-63.3411254262064
CORDOBA,Sanabria,77,NO,NO,NO,NO,NO,NO,SI,NO,NO,-32.5270957946777,-63.2488028874421
CORDOBA,Silvio Pellico,386,SI,NO,NO,NO,NO,SI,SI,NO,SI,-32.2506338091324,-62.931650118919
CORDOBA,Ticino,2188,NO,SI,NO,SI,SI,NO,SI,SI,SI,-32.6919271380136,-63.4353044375428
CORDOBA,Tío Pujio,2655,SI,NO,NO,SI,NO,SI,SI,SI,SI,-32.2863739057236,-63.3540179546817
CABA,PARQUE PATRICIOS,40985,SI,SI,SI,SI,SI,SI,SI,SI,SI,-34.6375496406835,-58.4016756206755
CORRIENTES,Paso de los Libres,43251,SI,NO,NO,NO,SI,SI,SI,SI,SI,-29.7116998596983,-57.0877441027999
CORRIENTES,Tapebicuá,516,NO,NO,NO,NO,NO,NO,NO,NO,SI,-29.5043114402955,-56.9760306946844
CORRIENTES,Saladas,12864,SI,NO,NO,NO,SI,NO,SI,SI,SI,-28.2553374256059,-58.6238010038908
CORRIENTES,San Lorenzo,2569,NO,NO,NO,NO,SI,SI,SI,SI,SI,-28.1314603295453,-58.7668321022746
CORRIENTES,Ingenio Primer Correntino,296,NO,NO,NO,NO,NO,NO,NO,NO,NO,-27.4336721947021,-58.624327887603
CORRIENTES,Paso de la Patria,5598,NO,NO,NO,NO,SI,SI,SI,SI,SI,-27.3150060127599,-58.5720142980631
CORDOBA,Villa Rumipal,2246,NO,NO,NO,NO,NO,SI,SI,SI,SI,-32.1893813417324,-64.4792063354191
CORDOBA,Villa San Miguel,0,NO,NO,NO,NO,NO,SI,NO,SI,NO,-31.8582901636165,-64.3750577906576
CORDOBA,Villa Yacanto,1097,NO,NO,NO,NO,NO,SI,SI,SI,SI,-32.1037825310006,-64.7541028295247
CORDOBA,Córdoba,1317298,SI,SI,SI,SI,SI,SI,SI,SI,SI,-31.4138166206931,-64.1833384346292
CORDOBA,Jardín Arenales,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-31.3686406343815,-64.0603031964104
CORDOBA,La Floresta,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-31.3961494977945,-64.0609143527134
CORDOBA,1 De Agosto,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-31.306907347736,-64.1785314598263
CORDOBA,Agua de Oro,1918,SI,NO,NO,SI,NO,SI,NO,SI,SI,-31.058228127494,-64.2955793576311
CORDOBA,Almirante Brown,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-31.3075672143524,-64.1814827461648
CORDOBA,Ascochinga,394,SI,NO,NO,SI,NO,NO,SI,SI,SI,-30.9594645513035,-64.2754165610863
CORDOBA,Barrio Nuevo Río Ceballos,100,NO,NO,NO,NO,NO,NO,NO,NO,NO,-31.1980230004722,-64.2887924252949
CORDOBA,Canteras El Sauce,290,NO,NO,NO,NO,NO,NO,NO,NO,NO,-31.0864140054075,-64.3145341004157
CORDOBA,Villa Albertina,130,NO,NO,NO,NO,NO,NO,NO,SI,SI,-32.4342175966013,-63.1844586471364
CORDOBA,Villa María,79351,SI,SI,NO,SI,NO,SI,SI,SI,SI,-32.4120836110321,-63.2499951238659
CORDOBA,Villa Nueva,18818,SI,SI,NO,SI,SI,SI,SI,SI,SI,-32.4288251783807,-63.249359249877
CORDOBA,Villa Oeste,55,NO,NO,NO,NO,NO,NO,NO,SI,SI,-32.4343319670367,-63.2875591644345
CORDOBA,Avellaneda,282,NO,NO,NO,NO,NO,NO,NO,NO,NO,-30.5946762022718,-64.2078393373412
CORDOBA,Cañada de Río Pinto,134,NO,NO,NO,NO,NO,NO,NO,NO,NO,-30.7759183214925,-64.2182971976615
CORDOBA,Chuña,550,NO,NO,NO,NO,SI,SI,NO,NO,SI,-30.4687274606224,-64.6712287665168
CORDOBA,Copacabana,74,NO,NO,NO,NO,SI,SI,NO,NO,NO,-30.6113486219317,-64.5555688574614
CORDOBA,Deán Funes,21211,SI,SI,NO,SI,SI,NO,SI,SI,SI,-30.4229409365773,-64.3516697664768
CORDOBA,Esquina del Alambre,29,NO,NO,NO,NO,NO,SI,NO,NO,NO,-30.6016118281727,-64.9074033309966
CORDOBA,Los Chañaritos,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-30.56,-64.953055555556
CORDOBA,Los Pozos,91,NO,NO,NO,SI,NO,NO,NO,SI,SI,-30.5154516695053,-64.2664449882016
CORDOBA,Olivares de San Nicolás,541,NO,NO,NO,NO,NO,SI,NO,NO,NO,-30.6020503748658,-64.8433653744314
CORDOBA,Quilino,4092,SI,NO,NO,SI,NO,NO,SI,SI,SI,-30.2159552214688,-64.5029777045333
CORDOBA,San Pedro de Toyos,56,NO,NO,NO,NO,NO,NO,NO,NO,NO,-30.4541583004868,-64.4475688737827
CABA,COGHLAN,18604,SI,SI,SI,SI,SI,SI,SI,SI,SI,-34.5606251344745,-58.4749447458843
CORDOBA,El Manzano,892,SI,NO,NO,NO,NO,SI,NO,NO,SI,-31.0817617139175,-64.2998324164847
CORDOBA,El Pueblito,0,NO,NO,NO,NO,NO,NO,NO,SI,NO,-31.1065564116392,-64.2971945109864
CORDOBA,Estación Colonia Tirolesa,626,NO,NO,NO,NO,NO,NO,NO,NO,NO,-31.2735550500587,-64.0150545730464
CORDOBA,General Paz,1925,SI,NO,NO,NO,NO,NO,SI,SI,SI,-31.1341189126982,-64.1410056588479
CORDOBA,Jesús María,31602,SI,SI,NO,SI,NO,SI,SI,SI,SI,-30.9811937384049,-64.095771286873
CORDOBA,Villa Gutiérrez,236,NO,NO,NO,NO,NO,NO,NO,NO,NO,-30.6569511707803,-64.18195908099
CABA,SAAVEDRA,50295,SI,SI,SI,SI,SI,SI,SI,SI,SI,-34.553063289604,-58.4887266668384
CORDOBA,Villa Quilino,1003,NO,NO,NO,SI,NO,NO,NO,SI,SI,-30.2101157475483,-64.4775674155262
CORDOBA,Alejandro Roca (Est. Alejandro),5298,SI,NO,NO,NO,NO,SI,SI,SI,SI,-33.3564514451723,-63.7205503922441
CORDOBA,Assunta,73,NO,NO,NO,NO,NO,NO,NO,NO,NO,-33.6332962011646,-63.2259060913548
CORDOBA,Bengolea,915,NO,NO,NO,SI,NO,NO,SI,SI,SI,-33.0274173144801,-63.6719277875696
CORDOBA,Carnerillo,1867,SI,NO,NO,SI,SI,SI,SI,SI,SI,-32.9153142058652,-64.0256580552867
TUCUMAN,Cevil Redondo,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-26.7789639578912,-65.2853208416875
CORDOBA,La Calera,31972,SI,SI,NO,SI,SI,SI,SI,SI,SI,-31.3441541784042,-64.3368093736089
CORDOBA,La Granja,2456,SI,NO,NO,NO,NO,SI,SI,NO,SI,-31.0054374122172,-64.2616783510445
CORDOBA,La Morada,9,NO,NO,NO,NO,NO,NO,NO,SI,SI,-31.3050726647191,-64.2625844071662
CORDOBA,La Puerta,323,NO,NO,NO,NO,NO,NO,NO,NO,NO,-31.1419300602666,-64.0402188172603
CORDOBA,Las Corzuelas,69,NO,NO,NO,NO,NO,NO,NO,NO,SI,-31.240896079449,-64.2618872007094
CORDOBA,Los Chañaritos,66,NO,NO,NO,NO,NO,NO,NO,NO,NO,-31.4435294401245,-63.9963793951592
CORDOBA,Los Molles,264,NO,NO,NO,NO,SI,NO,NO,NO,NO,-31.0167070305726,-64.225388080483
CORDOBA,Malvinas Argentinas,12187,SI,NO,NO,SI,NO,SI,SI,SI,SI,-31.3677025435362,-64.0503196448495
CORDOBA,Mendiolaza,10271,SI,SI,NO,SI,NO,SI,SI,SI,SI,-31.2634679794013,-64.3038336466706
CORDOBA,Mi Granja,1739,NO,NO,NO,SI,NO,NO,NO,NO,NO,-31.3501106609981,-63.9996450992295
CORDOBA,Pajas Blancas,96,NO,NO,NO,NO,NO,SI,NO,SI,SI,-31.2146356684786,-64.2768259906649
CORDOBA,Río Ceballos,19688,SI,SI,NO,SI,SI,SI,SI,SI,SI,-31.1748535571499,-64.3096761754849
CORDOBA,Saldán,10605,SI,SI,NO,SI,NO,SI,SI,SI,SI,-31.3142696814132,-64.3129043036137
CORDOBA,Colonia Iturraspe,6,NO,NO,NO,NO,NO,NO,NO,NO,NO,-31.2071433242951,-62.1099182033011
